File,Results
data/GutenTAG/ecg-type-trend/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.6152161616161617, 'AUC-PR': 0.013623711625348403}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.47869696969696973, 'AUC-PR': 0.008996844102585281}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6653156565656566, 'AUC-PR': 0.017607627663452467}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5996176767676767, 'AUC-PR': 0.020323019082893436}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9936474747474747, 'AUC-PR': 0.44402736957344763}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9936474747474747, 'AUC-PR': 0.4440273695734477}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9996909090909091, 'AUC-PR': 0.9715084896529141}]"
data/GutenTAG/ecg-type-platform/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.3912626262626263, 'AUC-PR': 0.007439284289962992}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9946262626262626, 'AUC-PR': 0.4312469631913564}, {'Algorithm': 'KNN', 'AUC-ROC': 0.256710101010101, 'AUC-PR': 0.00616613098732086}, {'Algorithm': 'LOF', 'AUC-ROC': 0.45205303030303035, 'AUC-PR': 0.008424442165334984}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9999717171717172, 'AUC-PR': 0.9972650375105568}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9999717171717172, 'AUC-PR': 0.9972650375105568}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9898323232323232, 'AUC-PR': 0.2986621574332832}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9999717171717172, 'AUC-PR': 0.9972650375105568}]"
data/GutenTAG/ecg-type-extremum/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'kMeans', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'KNN', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'LOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'STAMP', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'STOMP', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'VALMOD', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}]"
data/GutenTAG/ecg-noise-10%/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.3311323232323232, 'AUC-PR': 0.006679065534338914}, {'Algorithm': 'COF', 'AUC-ROC': 0.49897272727272723, 'AUC-PR': 0.01056949834015345}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.5568363636363636, 'AUC-PR': 0.010294628692556974}, {'Algorithm': 'KNN', 'AUC-ROC': 0.17965454545454546, 'AUC-PR': 0.005569473702855852}, {'Algorithm': 'LOF', 'AUC-ROC': 0.517329292929293, 'AUC-PR': 0.011023400632463458}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.8530525252525252, 'AUC-PR': 0.21851503417332058}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.8530525252525252, 'AUC-PR': 0.21851503417332058}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9971424242424243, 'AUC-PR': 0.7418306003165407}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.8538606060606061, 'AUC-PR': 0.21859431920428793}]"
data/GutenTAG/rw-trend-sinus/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.46564141414141413, 'AUC-PR': 0.018587578072433338}, {'Algorithm': 'COF', 'AUC-ROC': 0.4695752525252525, 'AUC-PR': 0.019467358597819805}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9996434343434343, 'AUC-PR': 0.9683022496685149}, {'Algorithm': 'KNN', 'AUC-ROC': 0.496249494949495, 'AUC-PR': 0.019050911136358897}, {'Algorithm': 'LOF', 'AUC-ROC': 0.4701989898989899, 'AUC-PR': 0.01945505179290545}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9386646464646464, 'AUC-PR': 0.06950322160588916}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9386646464646464, 'AUC-PR': 0.06950322160588916}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9998858585858585, 'AUC-PR': 0.9890703767624636}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9386646464646464, 'AUC-PR': 0.06950322160588916}]"
data/GutenTAG/ecg-trend-quadratic/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.4620414141414141, 'AUC-PR': 0.009621993439563754}, {'Algorithm': 'COF', 'AUC-ROC': 0.45923383838383836, 'AUC-PR': 0.0095096476786476}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.23693232323232324, 'AUC-PR': 0.0065264401511857485}, {'Algorithm': 'KNN', 'AUC-ROC': 0.31045202020202023, 'AUC-PR': 0.007720833644314942}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5134520202020202, 'AUC-PR': 0.010887506216677178}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9999868686868687, 'AUC-PR': 0.9987374367567812}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9999868686868687, 'AUC-PR': 0.9987374367567812}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9998878787878788, 'AUC-PR': 0.9893003079198796}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9999858585858585, 'AUC-PR': 0.9986399320063062}]"
data/GutenTAG/poly-length-1/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'COF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'kMeans', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'KNN', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'LOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9950995099509952, 'AUC-PR': 0.01}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.377937793779378, 'AUC-PR': 8.037293039704228e-05}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.377937793779378, 'AUC-PR': 8.037293039704228e-05}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.377937793779378, 'AUC-PR': 8.037293039704228e-05}]"
data/GutenTAG/cbf-diff-count-6/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.4137027555584694, 'AUC-PR': 0.04586043478710767}, {'Algorithm': 'COF', 'AUC-ROC': 0.39632651740418523, 'AUC-PR': 0.04608928319857891}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.5641707426288596, 'AUC-PR': 0.13494674309114577}, {'Algorithm': 'KNN', 'AUC-ROC': 0.42470034139532287, 'AUC-PR': 0.049696407810132064}, {'Algorithm': 'LOF', 'AUC-ROC': 0.4565134390656523, 'AUC-PR': 0.04652006662056044}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.5876595057069774, 'AUC-PR': 0.2413783674558298}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.6035968908587709, 'AUC-PR': 0.18804342950822148}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.4461845862964039, 'AUC-PR': 0.04369271056564479}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.5518477730295804, 'AUC-PR': 0.05419677631713004}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.4461845862964039, 'AUC-PR': 0.04369271056564479}]"
data/GutenTAG/cbf-length-50/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.6288964824120603, 'AUC-PR': 0.06974293947734457}, {'Algorithm': 'COF', 'AUC-ROC': 0.5070984924623114, 'AUC-PR': 0.07304603807877513}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9798954773869346, 'AUC-PR': 0.107238434960964}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6816723618090452, 'AUC-PR': 0.07292902233746944}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5449587939698493, 'AUC-PR': 0.07242873881205053}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.635270351758794, 'AUC-PR': 0.0064411802567348}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.6845587939698492, 'AUC-PR': 0.007506502882017676}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.6845587939698492, 'AUC-PR': 0.007506502882017676}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9939256281407035, 'AUC-PR': 0.5797369212227453}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.684791959798995, 'AUC-PR': 0.007512100076811001}]"
data/GutenTAG/cbf-diff-count-1/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.3086737373737374, 'AUC-PR': 0.006507672828715429}, {'Algorithm': 'COF', 'AUC-ROC': 0.48773838383838386, 'AUC-PR': 0.009141801386740877}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.5333878787878789, 'AUC-PR': 0.009731719002936547}, {'Algorithm': 'KNN', 'AUC-ROC': 0.2142368686868687, 'AUC-PR': 0.005879423309473277}, {'Algorithm': 'LOF', 'AUC-ROC': 0.47214191919191917, 'AUC-PR': 0.008957280215353882}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.46423131313131316, 'AUC-PR': 0.008757629732796946}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.6617999999999999, 'AUC-PR': 0.013261169665015126}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.6617999999999999, 'AUC-PR': 0.013261169665015126}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.8533535353535353, 'AUC-PR': 0.02994966765321077}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.6618050505050506, 'AUC-PR': 0.013261365593532503}]"
data/GutenTAG/rw-combined-diff-1/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5424783687943262, 'AUC-PR': 0.0926675091589468}, {'Algorithm': 'COF', 'AUC-ROC': 0.3837318262411347, 'AUC-PR': 0.05760950468965011}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9902338652482269, 'AUC-PR': 0.9102766462661843}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6279492021276596, 'AUC-PR': 0.1188283875834989}, {'Algorithm': 'LOF', 'AUC-ROC': 0.4320144503546099, 'AUC-PR': 0.060049973520730486}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.83544804964539, 'AUC-PR': 0.18114962964502196}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9877120567375888, 'AUC-PR': 0.9249740371264299}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9877120567375888, 'AUC-PR': 0.9249740371264299}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9808189716312057, 'AUC-PR': 0.7261290887725197}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9877120567375888, 'AUC-PR': 0.9249740371264301}]"
data/GutenTAG/rw-type-trend/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.6732626262626263, 'AUC-PR': 0.023164830222449938}, {'Algorithm': 'COF', 'AUC-ROC': 0.6307323232323232, 'AUC-PR': 0.01652955759068081}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9826444444444444, 'AUC-PR': 0.20325316871440718}, {'Algorithm': 'KNN', 'AUC-ROC': 0.7239358585858585, 'AUC-PR': 0.035946205874912096}, {'Algorithm': 'LOF', 'AUC-ROC': 0.6319626262626262, 'AUC-PR': 0.02422999609529887}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.8180666666666667, 'AUC-PR': 0.024114654414276415}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.39223535353535355, 'AUC-PR': 0.00802416887662573}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.39223535353535355, 'AUC-PR': 0.00802416887662573}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9916717171717172, 'AUC-PR': 0.3656932019287341}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.3932444444444444, 'AUC-PR': 0.008031464593483743}]"
data/GutenTAG/sinus-type-frequency/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5166888888888889, 'AUC-PR': 0.009902769372996034}, {'Algorithm': 'COF', 'AUC-ROC': 0.5294717171717171, 'AUC-PR': 0.011605873466219566}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999939393939394, 'AUC-PR': 0.999406774748851}, {'Algorithm': 'KNN', 'AUC-ROC': 0.5052732323232323, 'AUC-PR': 0.01032772933620792}, {'Algorithm': 'LOF', 'AUC-ROC': 0.509790404040404, 'AUC-PR': 0.00990411117154142}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9777888888888888, 'AUC-PR': 0.5060870896366487}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9971818181818182, 'AUC-PR': 0.6788552141735249}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9971818181818182, 'AUC-PR': 0.6788552141735249}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9938656565656565, 'AUC-PR': 0.46399505080430725}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.997190909090909, 'AUC-PR': 0.6804875441679122}]"
data/GutenTAG/cbf-length-1000/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5808527777777778, 'AUC-PR': 0.15036448760942928}, {'Algorithm': 'COF', 'AUC-ROC': 0.5194567777777779, 'AUC-PR': 0.15102250944863002}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.984478, 'AUC-PR': 0.8562708503640537}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6485751666666666, 'AUC-PR': 0.18858085610530467}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5258391111111111, 'AUC-PR': 0.1563045595566154}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.7558750000000001, 'AUC-PR': 0.1778927254962615}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.7968135555555556, 'AUC-PR': 0.2014400953888781}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.7968135555555556, 'AUC-PR': 0.2014400953888781}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9979937777777778, 'AUC-PR': 0.9780930885487156}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.796924, 'AUC-PR': 0.20150556340596154}]"
data/GutenTAG/cbf-same-count-1/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.7895595959595959, 'AUC-PR': 0.03723811863357538}, {'Algorithm': 'COF', 'AUC-ROC': 0.4879611111111111, 'AUC-PR': 0.009575944750140746}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.8182989898989899, 'AUC-PR': 0.028980620499249633}, {'Algorithm': 'KNN', 'AUC-ROC': 0.8736671717171717, 'AUC-PR': 0.04120156631927444}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5880914141414142, 'AUC-PR': 0.012442952783459159}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.5459969696969698, 'AUC-PR': 0.009970221796179377}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.4832252525252525, 'AUC-PR': 0.009073365617160423}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.4832252525252525, 'AUC-PR': 0.009073365617160423}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.6012222222222223, 'AUC-PR': 0.011424102526097015}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.48322727272727267, 'AUC-PR': 0.009073412071323074}]"
data/GutenTAG/ecg-noise-01%/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.3420131313131313, 'AUC-PR': 0.006817701454893574}, {'Algorithm': 'COF', 'AUC-ROC': 0.4753924242424242, 'AUC-PR': 0.008616821847051316}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.5200575757575757, 'AUC-PR': 0.009477268529874388}, {'Algorithm': 'KNN', 'AUC-ROC': 0.18357020202020202, 'AUC-PR': 0.005592643697617222}, {'Algorithm': 'LOF', 'AUC-ROC': 0.455150505050505, 'AUC-PR': 0.0082445092028606}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.5799737373737374, 'AUC-PR': 0.011408095958174092}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9816010101010101, 'AUC-PR': 0.2627902242105937}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9816010101010101, 'AUC-PR': 0.2627902242105937}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9973545454545454, 'AUC-PR': 0.758783737574335}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9821717171717171, 'AUC-PR': 0.26949305236219906}]"
data/GutenTAG/sinus-length-50/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5903477386934673, 'AUC-PR': 0.11433418743338568}, {'Algorithm': 'COF', 'AUC-ROC': 0.5913668341708542, 'AUC-PR': 0.11129290824904314}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999798994974873, 'AUC-PR': 0.9961101213510002}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6634793969849246, 'AUC-PR': 0.1136648115328669}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5609969849246231, 'AUC-PR': 0.11017700870523718}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.7777085427135678, 'AUC-PR': 0.26689621012335835}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9999879396984924, 'AUC-PR': 0.9976524673584964}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9999879396984924, 'AUC-PR': 0.9976524673584964}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999798994974873, 'AUC-PR': 0.9961101213510002}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9999879396984924, 'AUC-PR': 0.9976524673584964}]"
data/GutenTAG/sinus-length-1/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'COF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'kMeans', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'KNN', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'LOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9996999699969997, 'AUC-PR': 0.125}, {'Algorithm': 'STAMP', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'STOMP', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'VALMOD', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}]"
data/GutenTAG/poly-diff-count-4/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5519790203394602, 'AUC-PR': 0.039335559205443266}, {'Algorithm': 'COF', 'AUC-ROC': 0.5404632939861937, 'AUC-PR': 0.07089265890512121}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9860940556600861, 'AUC-PR': 0.6504380136829466}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6550623946915102, 'AUC-PR': 0.06980351862936396}, {'Algorithm': 'LOF', 'AUC-ROC': 0.6016291366818992, 'AUC-PR': 0.11161347699368532}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.8598492360927712, 'AUC-PR': 0.22875461200189762}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.43852073663106694, 'AUC-PR': 0.042758080152933815}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.43852073663106694, 'AUC-PR': 0.042758080152933815}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9831218685763747, 'AUC-PR': 0.6331466525783419}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.4374431175731717, 'AUC-PR': 0.04270262654411418}]"
data/GutenTAG/cbf-combined-diff-1/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.6792484042553192, 'AUC-PR': 0.1197821845359748}, {'Algorithm': 'COF', 'AUC-ROC': 0.5835323581560283, 'AUC-PR': 0.11764052876044777}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.706256914893617, 'AUC-PR': 0.1271326773660964}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6687103723404255, 'AUC-PR': 0.1410690328786885}, {'Algorithm': 'LOF', 'AUC-ROC': 0.6100585106382979, 'AUC-PR': 0.12271832131136974}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.45924202127659575, 'AUC-PR': 0.05238199164226253}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.548568085106383, 'AUC-PR': 0.10115726417861888}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.548568085106383, 'AUC-PR': 0.10115726417861888}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.8530033687943261, 'AUC-PR': 0.23572332960098602}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.5485725177304965, 'AUC-PR': 0.10115765546387114}]"
data/GutenTAG/poly-trend-sinus/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.707779797979798, 'AUC-PR': 0.020893056652917383}, {'Algorithm': 'COF', 'AUC-ROC': 0.48862474747474743, 'AUC-PR': 0.009483281375601043}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999989898989899, 'AUC-PR': 0.999900495049505}, {'Algorithm': 'KNN', 'AUC-ROC': 0.7470075757575757, 'AUC-PR': 0.021663922133796108}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5205116161616161, 'AUC-PR': 0.009936309708414203}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.4828212121212121, 'AUC-PR': 0.00873688548758585}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.784779797979798, 'AUC-PR': 0.02250658368854408}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.784779797979798, 'AUC-PR': 0.02250658368854408}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999717171717172, 'AUC-PR': 0.9972650375105568}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.784779797979798, 'AUC-PR': 0.02250658368854408}]"
data/GutenTAG/poly-diff-count-3/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.61642750630966, 'AUC-PR': 0.08821807489623171}, {'Algorithm': 'COF', 'AUC-ROC': 0.6013290014871047, 'AUC-PR': 0.10700810243790515}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9823486912818294, 'AUC-PR': 0.3392309938595906}, {'Algorithm': 'KNN', 'AUC-ROC': 0.9053033130093995, 'AUC-PR': 0.20464535455939822}, {'Algorithm': 'LOF', 'AUC-ROC': 0.6382685003394092, 'AUC-PR': 0.22727478236237753}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9225370240338262, 'AUC-PR': 0.13767304644616873}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.42898529091454657, 'AUC-PR': 0.016196259242315474}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.42898529091454657, 'AUC-PR': 0.016196259242315474}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.8870450279473131, 'AUC-PR': 0.13777694540241578}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.4289852909145466, 'AUC-PR': 0.016196259242315474}]"
data/GutenTAG/sinus-type-pattern-shift/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.4803414141414142, 'AUC-PR': 0.010203852846796833}, {'Algorithm': 'COF', 'AUC-ROC': 0.5081383838383838, 'AUC-PR': 0.009975245315144094}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9997383838383839, 'AUC-PR': 0.9567254776157224}, {'Algorithm': 'KNN', 'AUC-ROC': 0.4938813131313131, 'AUC-PR': 0.009783028166429553}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5184313131313132, 'AUC-PR': 0.010395223963053427}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.995139393939394, 'AUC-PR': 0.4724587977500661}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.8941646464646464, 'AUC-PR': 0.5583093001215073}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.8941646464646464, 'AUC-PR': 0.5583093001215073}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9996525252525252, 'AUC-PR': 0.9597288962286045}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.900330303030303, 'AUC-PR': 0.5588089353754747}]"
data/GutenTAG/cbf-type-pattern/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.555859595959596, 'AUC-PR': 0.011191078053144947}, {'Algorithm': 'COF', 'AUC-ROC': 0.5388429292929293, 'AUC-PR': 0.013111329630915719}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9412717171717172, 'AUC-PR': 0.07184334561441019}, {'Algorithm': 'KNN', 'AUC-ROC': 0.5662787878787879, 'AUC-PR': 0.01147328091433036}, {'Algorithm': 'LOF', 'AUC-ROC': 0.4824131313131313, 'AUC-PR': 0.010958955251481835}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.7213262626262626, 'AUC-PR': 0.01965356639569673}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.17582424242424244, 'AUC-PR': 0.005661136758166302}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.17582424242424244, 'AUC-PR': 0.005661136758166302}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9244505050505051, 'AUC-PR': 0.06950073497377146}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.17645555555555553, 'AUC-PR': 0.00566548778563146}]"
data/GutenTAG/ecg-type-amplitude/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5057858585858586, 'AUC-PR': 0.10270269654525249}, {'Algorithm': 'COF', 'AUC-ROC': 0.5609914141414141, 'AUC-PR': 0.1020417226292181}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999989898989899, 'AUC-PR': 0.999900495049505}, {'Algorithm': 'KNN', 'AUC-ROC': 0.5155373737373736, 'AUC-PR': 0.10743027815675293}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5507646464646465, 'AUC-PR': 0.10430683527830291}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9672222222222222, 'AUC-PR': 0.6389947610979276}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.7485151515151516, 'AUC-PR': 0.6621931745252588}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.7485151515151516, 'AUC-PR': 0.6621931745252588}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.7527060606060607, 'AUC-PR': 0.6658075752987507}]"
